_id,userId,trackedAt,mood,reasonId
320e22c7-34aa-4e0f-87f9-b185a59b3b1c,9c8e53a2-edd2-4fac-b81a-6b5c72719a75,2020-01-16 19:05:49,angry,57d9dc1de66d040ed4e496a4
eac3e2c5-9e44-40a0-84ca-3e4fd908fb28,57d6f4aa-b5d7-4058-84b8-c6dd45f62ec9,2020-01-04 22:30:38,angry,57d9dc1de66d040ed4e4969d
1318ac4e-cc1a-4560-bf0d-e8c3f7fbdfb7,ecd38a54-82d2-4292-8a86-4632d996a3e3,2020-01-11 17:37:24,sad,57d9dc20e66d040ed4e496c2
0d2d1a02-7b24-45b3-840c-fe20573a3396,9260f16a-1638-47ad-9bb0-369544f90b22,2020-01-04 23:28:53,ok,5c6aa1e49c79eca733d4dbf3
adc0ae03-231b-4c9d-a613-0dd1bb1d8c81,bfacc315-abea-47ed-9a30-594a7b67a653,2020-01-11 13:18:59,super-happy,5db17534d0f3fe373559cce1
b19f0f97-bba1-4f5c-af3b-b86605b43e17,4b64c9ac-1353-4303-884a-29c17c50fb3f,2020-01-24 00:25:34,ok,5b0d9da9abb35bed38c2ce6d
8a176609-3f6f-41c4-ac22-3a91692aa99c,105ef19a-e11b-46df-96c4-ff5fc7ea6f07,2020-01-16 12:54:29,angry,57d9dc21e66d040ed4e496c7
27469165-b7f1-46e2-a60f-ed7f60ddba2a,2912aaa1-99fd-4219-a1d6-431a367d9605,2020-01-08 17:01:51,happy,5c6aa1d39c79eca733d4dbd6
2db6730f-cbfc-4efc-99a1-843f2aa1035d,9a2005f2-83bb-4fbd-b829-b0e4366a17ae,2020-01-27 01:25:12,sad,57d9dc1ee66d040ed4e496ac
93454566-ba14-46ef-824f-105fc13486c1,855a013a-ce64-4699-b5ca-7e4ba43f0ce1,2020-01-22 13:49:03,ok,57db1d11e66d090e6410b868
d0a269ab-77a5-4cd7-b92a-9b8260e0b26a,aca74a80-d560-4f1d-83c8-0c32ff972e9d,2020-01-15 20:03:09,angry,57db1d10e66d090e6410b866
cde512df-94ee-421b-8586-87485c0baffb,45cd2dd3-b27f-433a-ba99-69891ef31f37,2020-01-13 20:31:41,super-happy,5c6aa1d39c79eca733d4dbd7
b8731a71-f1cc-44b9-b988-d39d339e9edc,f6b62433-c667-4340-83d3-396110ef6043,2020-01-24 17:49:19,angry,57d9dc21e66d040ed4e496ca
5f6e624f-54c0-4de9-b475-391b9c898d7c,ec086413-e827-4a7f-8573-591aafc1a6c0,2020-01-08 00:16:14,ok,5c6aa1d39c79eca733d4dbd6
19b39eaf-60fb-434c-8725-979321eccf52,2d220b5f-35f9-4f05-944c-40f1b07c3274,2020-01-10 13:30:59,super-happy,57db1d11e66d090e6410b868
ded2ed9d-b194-41fa-8a02-2993d2c3d4a7,a7637210-c3e2-461e-ad58-4f45adbdb3f7,2020-01-03 12:56:15,angry,57d9dc1fe66d040ed4e496b9
1ee716c9-e859-4a3b-906f-61ca068fdf9c,104a6092-521a-4a86-b091-799414a192d8,2020-01-25 15:29:31,ok,5c6c2a289c79eca733d4dd20
9eb8b891-acbb-462d-87fa-86d70c760125,88ba9665-5e7d-4b9b-8da4-21057a2d1c3d,2020-01-28 02:17:25,happy,5c6aa1d39c79eca733d4dbd7
3009aa88-c1e0-4d52-82ed-d1d00ce719d5,69aca44c-d8cb-4443-aa94-e49eaba2b0d6,2020-01-24 01:57:41,ok,58dd776a5329db0c4d80c32b
d986c1f1-34d7-4759-858a-d69ad48b52cd,e750a738-c9f5-4743-a9ef-9f76b2cdb57b,2020-01-07 15:44:27,ok,57d9dc20e66d040ed4e496bf
8bee628f-639f-4087-9d13-f59ec80358d7,3a6701e9-ccb1-4825-a3d7-c508defa76a0,2020-01-31 19:12:32,angry,57d9dc1ee66d040ed4e496a9
ea281db5-043d-4549-b823-301365be08f8,fa5af4d2-9ecf-4e0b-9c9c-f67c339180c3,2020-01-04 23:08:00,ok,57d9dc1de66d040ed4e4969e
8c516832-8a85-4d6b-a215-78d3ac5c8aaf,2677e5da-6a52-471a-9dcb-6d3c4fab8e45,2020-01-31 21:11:55,happy,57db1d10e66d090e6410b866
1dd30d72-b990-4931-a024-fa5804d06f41,00f83723-50fb-4f06-ab29-b13d354a1580,2020-01-20 18:34:11,ok,5c6aa1d29c79eca733d4dbd5
ffae39b9-8b55-4fb8-8992-e5b6344db032,15440a98-8b03-49ef-9fbf-c58056473e75,2020-01-17 12:15:20,super-happy,57db1d0fe66d090e6410b85e
23b8fe0d-9037-4ae0-8809-9f65885491c8,134606f5-4bd2-4d3d-a3a5-fcb4716b6afa,2020-01-19 23:34:27,angry,5c6c2a289c79eca733d4dd20
96818f7f-624d-459a-b18c-9bce38305bb7,d418a155-33bd-4e24-b763-1598225509e3,2020-01-16 20:01:48,super-happy,57d9dc1de66d040ed4e496a5
4738b331-81da-43ce-9c1e-36791d0c8dbc,f2612bac-8be8-43d4-90c9-5eadf5895c29,2020-01-18 12:43:26,angry,57d9dc1de66d040ed4e4969e
7186a015-3df6-4525-8cbd-8a8f5332db64,4c9a26c3-9907-42b5-af80-4298df4912de,2020-01-01 18:24:48,angry,57db1d11e66d090e6410b868
076f5ef6-de22-4bc1-ae00-b287d533a4e6,6d3dbeaf-b9b1-4fe8-a791-52d7af487787,2020-01-06 18:21:07,sad,57d9dc20e66d040ed4e496c2
12fdd51a-cf82-4f03-bb06-a1b102c3cd50,16c221f6-cec1-423c-8272-c48f1c6ae0b1,2020-01-16 21:26:07,super-happy,5c6aa1e49c79eca733d4dbf3
077a66e5-a449-4eb5-9382-3ea41d57b540,ad51b44c-b106-4499-abd1-9fd06b609fee,2020-01-21 00:48:38,ok,57d9dc21e66d040ed4e496ca
3e74eefa-e42f-4130-87d8-47ac375cb988,ef6ddb61-4b77-40b3-bae1-4c9ba56dadb3,2020-01-10 19:38:05,happy,5b0d9dffabb35bed38c2ce6e
39d0706a-802f-4bc2-b06b-4ff9cf102326,3a6701e9-ccb1-4825-a3d7-c508defa76a0,2020-01-01 12:10:47,super-happy,57db1d10e66d090e6410b863
3b280862-f304-44a6-8518-2918a9fcb250,07834d33-d451-4884-a6df-0dd042cd2695,2020-01-09 19:51:55,angry,5b0d5ce1abb35bed38c2ce52
7d9386a2-b767-44d6-9993-2c28dbb69362,f18fc360-da24-4b4e-ae6e-2cfc2bfd838b,2020-01-03 00:16:10,ok,5c6c2a219c79eca733d4dd14
6ff8860b-f255-4fe9-8080-e9bade1bb594,3c79ff1f-c2fd-4e71-830b-d8b2011d5980,2020-01-18 17:53:27,angry,57d9dc1fe66d040ed4e496b3
c80a1251-222c-48f7-ab2e-dcd88a933066,4cd2692e-a211-4058-88ca-01bb241741de,2020-01-14 14:16:46,sad,58dd776a5329db0c4d80c32b
a03bc22d-bec8-4a89-83a6-6e614dace3e4,2d220b5f-35f9-4f05-944c-40f1b07c3274,2020-01-20 13:52:33,happy,57d9dc1de66d040ed4e496a3
35701b20-e753-49f0-a144-c82d0c278ab8,9dfe95fb-b6b6-42ea-8514-d2ad74d3f0a0,2020-01-26 18:27:43,angry,57d9dc1de66d040ed4e4969d
89d5c893-f3b2-4c54-9a72-4a7d9e043cf2,4c943042-16cf-43e9-8e5c-db99af1ba211,2020-01-25 22:33:41,super-happy,5c6aa1d39c79eca733d4dbd7
e25056bd-dd33-4cff-bc02-2cd116e114c8,497eb7fc-f959-4395-8e07-c280612de230,2020-01-27 13:59:51,sad,57db1d0fe66d090e6410b85e
a742ae8f-24e8-4802-8c6a-4917279a6572,28fe3b70-17ab-43f7-885e-bacbf27654af,2020-01-02 02:32:41,super-happy,5c6c2a2a9c79eca733d4dd23
393ae874-a39e-4e3b-9c04-fbe83669c9d1,c72fd3e4-d5fa-4a8d-9022-c681ed30e71c,2020-01-21 15:34:14,sad,5c6c2a259c79eca733d4dd1b
54706602-934d-4df1-880a-b6fd91a47918,489b25dd-2634-45f4-9792-a72f4f9973cd,2020-01-31 21:31:25,,57db1d0fe66d090e6410b85e
2f6721c3-e746-406e-87ae-44affd18f03a,9fa70346-5889-4470-b051-e0184579c801,2020-01-12 00:23:16,angry,58335abb514129a045865b08
9fc6de46-6be6-4c4c-9efc-bb7c02151adf,81d37e2e-19bd-45d0-94c9-36b0fcc89e27,2020-01-22 17:42:10,angry,58dd776a5329db0c4d80c32b
ad6e0174-eb3a-45c5-acf4-5ca11cdd07c0,0e7cbcaa-9903-40a6-ad4b-29d4ee8bfdd5,2020-01-13 17:15:45,super-happy,58335a7b514129a045865b07
fda56c02-d6f3-4526-9c87-3937bb96808d,f2cdca43-83eb-4653-b9ab-755d957c449b,2020-01-25 17:21:31,angry,5c6c2a219c79eca733d4dd14
a02ac009-0ef9-49bf-b3b8-4396ec7fd0e8,b136d1d1-37c2-43cd-8df2-a5291b09eb5e,2020-01-03 00:42:58,super-happy,57d9dc1ee66d040ed4e496a8
30a490ee-7204-4711-83de-e00a6efa288f,8159b313-6a69-443c-8143-f4db2212fb4e,2020-01-03 02:58:42,happy,5c6aa1d39c79eca733d4dbd6
7d75f765-baf3-46f9-b269-0cecd2e3405b,bdc6a25e-195b-4b78-9568-a40878320b75,2020-01-25 06:40:14,happy,5c6c2a289c79eca733d4dd20
8cf83d5d-7e7a-4bb0-9427-206fd4d75742,4e7060f9-5807-48a7-9e42-2f599db30a6a,2020-01-22 18:32:43,angry,57d9dc1fe66d040ed4e496b3
2944a687-10c8-4ef6-882c-8834e3007a39,ea999bef-957a-49d9-ad82-3744fa893b32,2020-01-19 15:11:16,super-happy,57d9dc1de66d040ed4e4969d
f832708e-395b-4bf7-8932-2ecd4cc921d8,f2011dd7-a1da-422a-8009-df46afc29c6c,2020-01-19 15:18:14,super-happy,57d9dc1de66d040ed4e4969d
655c3e6a-c232-4549-bc9d-0360e359db8c,f2e39261-20ce-4b2d-ba30-3ed04ee3d3b9,2020-01-22 12:29:15,super-happy,57d9dc1ee66d040ed4e496aa
ec5c0615-cbfd-4662-a6ec-e64ae8308df2,63020adc-bd24-4788-995d-3db196f93f58,2020-01-19 12:38:06,super-happy,5c6c2a259c79eca733d4dd1b
bf370873-ae36-4678-a1aa-8319f65555fd,e58c81ad-9a51-486b-a5dd-9db3144d4c6b,2020-01-19 13:46:50,angry,57d9dc21e66d040ed4e496c6
3ea00d7c-628d-4b1f-86a7-212fe3c19246,d2a81834-c97a-40dd-a0ec-1eb2de254e47,2020-01-15 16:52:43,happy,58335abb514129a045865b08
a171514c-7133-4b9e-ab5c-359c3f6f8d6b,db77c43a-fc36-48b5-a698-578aa1058698,2020-01-04 17:39:04,angry,57d9dc1de66d040ed4e4969d
70ec37f4-93a1-4267-b7c6-d5d4122e770f,eb323b01-6e02-4385-aa13-a90880643741,2020-01-22 19:41:35,angry,5c6c2a2a9c79eca733d4dd23
9d61a1be-2751-4a14-acc6-cf56a5594c7a,f0df69a0-54e5-49c1-952b-7aa906fad9a4,2020-01-11 02:23:01,ok,5c6aa1d39c79eca733d4dbd6
4dd68378-36bf-40e4-8bb8-6d204a49ff38,77706da2-7038-450a-9d35-de29e076b96a,2020-01-25 14:36:58,happy,57d9dc20e66d040ed4e496c2
95eca6b9-c2f4-4377-a629-af695c2dd222,549862e5-a1c3-45a9-9236-3bac7b4760c4,2020-01-19 15:12:19,happy,58335a7b514129a045865b07
3ffbaf41-2783-4725-8da2-fe75bb7acf9a,134606f5-4bd2-4d3d-a3a5-fcb4716b6afa,2020-01-10 16:12:58,ok,5db17534d0f3fe373559cce1
0e055176-4c32-43f4-bcec-dd884c3714cc,391ed673-8bbf-420d-b03b-b0356a90a531,2020-01-09 23:48:35,happy,5c6aa1de9c79eca733d4dbea
58327b87-4c61-49e5-8e27-58902f588724,ecd38a54-82d2-4292-8a86-4632d996a3e3,2020-01-10 01:42:34,angry,5b0d9da9abb35bed38c2ce6d
d1c39ed2-0cbc-401a-8945-fe82ee94386e,65b8ed1f-4e69-40a3-927a-3a001eb5bb64,2020-01-06 14:28:36,super-happy,57db1d11e66d090e6410b868
723367ca-fa01-49d0-b2bf-b7962c9075f3,11841868-847d-4d4e-86a5-3734fc67f403,2020-01-17 12:46:36,angry,57d9dc1ee66d040ed4e496a8
be965a20-3b5d-434b-84b4-0ee63ba75682,495f10a8-5156-4a57-a5c8-e60e4bfbe050,2020-01-25 17:41:59,angry,57d9dc1fe66d040ed4e496b3
98cb5652-3186-4d78-9ca7-f1ae11f2e10e,3e612e82-70cf-4d25-bc7b-4be31a5e05e2,2020-01-12 13:35:46,angry,58335a7b514129a045865b07
73283da7-d927-4b17-a54a-924d510cc0d7,89c5274d-422f-450e-802c-683b74962ed3,2020-01-27 15:53:24,angry,5c6c2a289c79eca733d4dd20
a2667d00-ac84-4eac-b5b7-df77b7fb50c1,7278a479-5dfd-45e2-88cc-8c5f8867e0bc,2020-01-01 15:13:11,angry,58335a7b514129a045865b07
08a4bdf4-61f6-4124-87df-a346e798db18,b26b7290-8d5b-4ca6-9ab2-3f83ed21080d,2020-01-18 20:00:25,sad,57d9dc20e66d040ed4e496bf
1aad3a0e-0966-46c1-b7f3-7a1d8c16f0a5,f45f4c86-bd66-49af-b037-91ea9f60db3a,2020-01-20 23:19:52,angry,57d9dc1de66d040ed4e4969d
5feab1b8-5435-4de7-b414-b1f4dd7ec29f,a60f91c4-8f03-470f-a00c-c973006c5fa8,2020-01-03 20:22:52,angry,57d9dc1fe66d040ed4e496b3
15ea8331-bab0-402b-8492-6d95b2c9617e,7dce2fc3-1f3d-4aa5-b917-fe85672fdf17,2020-01-05 02:59:56,angry,57d9dc21e66d040ed4e496c7
ff3c1afb-c176-4e0c-bc87-7be8f02cde24,7dce2fc3-1f3d-4aa5-b917-fe85672fdf17,2020-01-19 21:27:08,super-happy,5c6c2a259c79eca733d4dd1b
516b1902-9334-46b4-b93a-825dc2b0d474,8d8080c8-7f94-4b88-9cc7-b89a04c71d12,2020-01-21 01:17:10,sad,57d9dc20e66d040ed4e496c2
a9ed772b-5c31-4c07-aa33-ab0c7f44c536,f0d4f413-9ae7-41c5-a7ae-b217dca8104c,2020-01-02 18:22:41,super-happy,57d9dc1de66d040ed4e496a3
17dec04c-39f6-42b1-ac07-559a6d4385c2,99b143c5-2b4d-40a5-80ad-beefb6c2b272,2020-01-04 20:27:14,angry,5c6c293f9c79eca733d4dd0b
32adf249-a329-40bd-aa5f-2f4c73a295c5,77c33fcb-0743-468b-9231-ef28f238baef,2020-01-15 21:33:11,angry,57d9dc1fe66d040ed4e496b3
920c7945-ef0f-4e5e-a99f-1cbd7b2531d5,1b304575-a9f0-47ff-b292-64b78b97dcd8,2020-01-31 12:08:36,angry,57d9dc20e66d040ed4e496c2
710b0f82-958e-4e12-8898-6a7373ea9aa4,493c94d1-7973-4b75-ae8b-d8e3b67b33b2,2020-01-24 23:38:49,super-happy,5c6c293f9c79eca733d4dd0b
7a41fc1c-6fdb-401a-a304-ad34a5423910,c72fd3e4-d5fa-4a8d-9022-c681ed30e71c,2020-01-12 20:22:02,angry,5c6c2a259c79eca733d4dd1b
e998a5c2-7772-4693-880d-403fc87684a8,99b143c5-2b4d-40a5-80ad-beefb6c2b272,2020-01-29 19:34:09,sad,5c6c2a289c79eca733d4dd20
e77ca16c-8ab3-4cce-8ed6-adc93ecfc61a,07d800c9-783a-4400-98f6-08ed1c2b291c,2020-01-07 19:12:15,ok,5c6aa1e49c79eca733d4dbf3
cff9d63c-6195-4851-9821-3cf2440f7489,c889ee0f-eace-4d27-b858-e763cbe3c018,2020-01-09 20:39:04,super-happy,57d9dc1de66d040ed4e4969d
34ac1622-bbe1-4def-af0e-839b24045236,b139197b-fbfe-4415-a072-bb72e70f5418,2020-01-19 01:54:37,sad,5bf3e6d99c79eca733d4addb
b2299de0-8185-4af9-a1c7-0cb4d7fc8862,2071e823-b806-4f0c-bec7-9f62eae75180,2020-01-09 14:52:49,angry,57db1d10e66d090e6410b866
c05ee18e-caef-4de6-ab99-5cfbf82c975e,1e849ffe-f955-445a-ad2f-f72426daed40,2020-01-31 20:31:48,super-happy,57d9dc1ee66d040ed4e496aa
80320d5d-5bca-4570-8437-160db01c0f80,0b864dac-0e56-43a0-a138-0ae309fb9f40,2020-01-03 15:49:29,sad,57db1d0fe66d090e6410b85e
bd935c77-0862-4e18-b1a8-2a8d89aaed22,91b5cb74-9754-4c5d-bd53-2e1cddf72671,2020-01-04 17:17:17,sad,5c6c2a219c79eca733d4dd14
24651a00-8398-45f4-acc0-344d3cd56bb0,e9c4c51f-b16c-4f3d-9338-1ff5f1a9e28a,2020-01-22 14:43:46,sad,5c6c293f9c79eca733d4dd0b
2790b557-142f-45b8-93e7-0c3b50b1fa80,b4e7924e-156b-4679-844a-f31799d57503,2020-01-14 16:47:22,angry,5c6c2a219c79eca733d4dd14
cfeda6d9-7d37-403f-ad52-65b799c8d204,f5eecc0c-1dbe-4a5e-afb9-c20fc924dfa0,2020-01-29 22:41:19,sad,57d9dc1de66d040ed4e496a1
86f4f3f9-ea77-4ba4-a7fe-c8195e1153c1,ee7f097d-be0c-47e9-a26e-5f02862c81e8,2020-01-10 21:58:49,sad,57d9dc1de66d040ed4e4969d
ec600207-2eef-4cf4-a222-9bfbf498d8db,a7e8d600-857a-404d-a87e-2fde6979b39c,2020-01-13 23:04:17,angry,57d9dc20e66d040ed4e496c3
62a3543c-b686-45b5-8dbe-e3704f4be80b,bae86a29-0711-4353-b0ee-d54d9cca00fc,2020-01-12 16:56:50,super-happy,57db1d10e66d090e6410b866
cdbab4ac-fc84-411e-a5cc-17e497e53c04,0266d51d-51a4-4d3c-a8ae-0953d97b05d4,2020-01-11 02:56:42,sad,58335a7b514129a045865b07
84e547fd-20f4-4224-8a0f-d3796f6ff328,dbd791f7-856d-4a4f-855c-82a9d0e238e3,2020-01-15 01:51:52,sad,57d9dc1de66d040ed4e496a3
47728e22-b51e-4ab1-af93-8ed1e7e71195,339d61b1-3877-4940-9cd8-9d91e156bec9,2020-01-12 23:32:53,super-happy,57d9dc21e66d040ed4e496cc
e1b3fe2f-8879-4af7-bf04-e047862b41f0,dddfade8-93d8-43f1-a85b-0757ad1fe045,2020-01-05 21:15:20,happy,5c6c2a2a9c79eca733d4dd23
7ded554f-efa5-4ffa-bf93-d3a1e7b4c781,6ab91f65-d555-4ce3-b0da-ddca2254186e,2020-01-02 22:39:06,super-happy,5c6c2a289c79eca733d4dd20
03830d6b-a719-46a6-942f-4cd0ee22c491,2721d8eb-a5e0-4ae3-be30-fd5c5cb5ab3e,2020-01-17 18:21:12,super-happy,5c6c2a1f9c79eca733d4dd11
bbfe806c-ba27-46a8-beff-364873a54fcb,2bf9c0e9-0e3f-49c0-a9b9-7e34b0a3ceca,2020-01-01 17:21:04,angry,5c6aa1d29c79eca733d4dbd5
5f1dacfc-e6fe-4400-8388-21b30348b05f,a04e4670-5687-4478-968e-87dca32998f2,2020-01-03 00:56:40,angry,5c6c2a259c79eca733d4dd1b
20f0c48c-b474-41bd-a94d-90cf8df14d60,81d37e2e-19bd-45d0-94c9-36b0fcc89e27,2020-01-23 18:36:40,super-happy,5c6aa1e49c79eca733d4dbf3
d8b811ff-0a82-4935-aae4-50a80328c47c,13ddad8f-1339-4b68-80a5-1969ae9d4ce4,2020-01-07 13:58:48,angry,5b0d9dffabb35bed38c2ce6e
f56dd07e-1948-4df8-88b8-7512e5013d81,5c93280d-133e-422c-91c7-7f1a782dabcc,2020-01-16 23:28:08,happy,57d9dc21e66d040ed4e496c6
4e99d577-039b-4029-b4e4-a4c954e123ff,28c762a6-0b9a-4c31-950e-acfcb273bb77,2020-01-13 12:23:02,super-happy,5c6c2a219c79eca733d4dd14
6b158412-8842-4c9c-8827-3cbb5a555e45,36737384-97b9-425f-9d4c-1f64900f2f55,2020-01-16 14:58:11,sad,5c6aa1d39c79eca733d4dbd6
98d5fd33-0f43-4cc5-b006-d8967bdde6df,77c33fcb-0743-468b-9231-ef28f238baef,2020-01-31 22:26:46,happy,5c6c2a259c79eca733d4dd1b
f416fffd-ff46-4311-a522-ed11ff3f2501,0c915b5d-cf82-4967-9906-c36f9a5dcb73,2020-01-01 12:21:12,super-happy,57db1d10e66d090e6410b866
b49d9dad-b20b-4e41-ac0c-4962cf48af3a,44ece617-71eb-4003-a314-5ee80fa1309b,2020-01-14 00:01:45,angry,57db1d10e66d090e6410b863
27f916ed-5246-475e-a519-a3e18cd25a71,1c05f7d5-5844-4c25-ab27-f57248423bba,2020-01-20 01:25:31,happy,57db1d10e66d090e6410b862
0d9383e1-0ad4-4f0d-affb-24b38f16b2dc,f75c9d90-7c6b-4295-8e31-a95bb93e3342,2020-01-20 16:53:00,super-happy,57d9dc1de66d040ed4e4969d
e053af45-f3da-4bd3-9c1f-5e5b9defa7af,33dc9b90-4a74-4656-9a88-371d258ae7d6,2020-01-18 22:32:07,super-happy,5c6aa1db9c79eca733d4dbe4
0d087ed8-1348-4980-a3a7-01f8983ad798,4cfe1220-19eb-4681-b89e-e5f400b2d036,2020-01-04 18:39:27,angry,5b0d9dffabb35bed38c2ce6e
9a3973e9-cf94-4021-94c8-9c3b14a64076,41f3a310-2d70-41f3-a2d8-a4467b6a7140,2020-01-23 16:34:57,sad,57d9dc20e66d040ed4e496c2
1bf9015b-9f00-45c1-967d-ab453dce63de,ce3e4d49-6dd6-4252-88fe-803d0480ee3b,2020-01-12 15:59:25,angry,58335abb514129a045865b08
5af64807-5b25-4dd8-8096-01a5400f4d25,f2612bac-8be8-43d4-90c9-5eadf5895c29,2020-01-20 15:28:54,sad,5c6c2a2a9c79eca733d4dd23
4f82d974-24d9-4550-9d3f-6240e8a06b36,3a6701e9-ccb1-4825-a3d7-c508defa76a0,2020-01-21 09:29:37,angry,57d9dc20e66d040ed4e496c2
6afd5c05-dcdd-4596-bcbe-a40007b140de,6d3dbeaf-b9b1-4fe8-a791-52d7af487787,2020-01-04 14:41:08,sad,57db1d10e66d090e6410b866
f048fa2a-2901-4874-90e8-8ef2fd16872f,7933aebb-bebc-4d0b-a799-d4946bf9e216,2020-01-04 12:21:55,angry,57d9dc21e66d040ed4e496c7
27b5848e-c789-41ff-8f73-962e3d6e495b,afaa2983-a631-4870-83c8-f03f2869be7d,2020-01-07 21:10:05,happy,57d9dc1ee66d040ed4e496ac
f10c00d5-82ad-4161-8fc2-c42e82191ad2,4dfead53-bf14-4ad9-bdc8-2eff28fa683d,2020-01-24 17:33:15,angry,5c6aa1d39c79eca733d4dbd6
766861c1-67a4-426c-99cb-f5c6d687ac88,24d462e8-7f5f-4c6f-bd53-cfa1d86a209d,2020-01-08 14:52:54,ok,57d9dc1ee66d040ed4e496ae
b01d4495-4d54-4aea-a085-6bb295b58cc2,2e4c5bc2-870f-4d26-87a8-97974ee6e4f8,2020-01-15 23:42:23,happy,58335a7b514129a045865b07
17df7d59-8dd6-49ba-81ea-4bd69d74723a,ef6ddb61-4b77-40b3-bae1-4c9ba56dadb3,2020-01-23 14:15:47,ok,5c6c293f9c79eca733d4dd0b
edb14d5b-eefe-42fd-8208-c203fd432797,e3096ab3-7fdb-4c5d-af54-79003a30d23f,2020-01-06 23:05:45,angry,57d9dc1de66d040ed4e4969e
158b87c4-d74e-42b2-9ad4-2c51dbbe2eef,a4112cde-1a29-4acc-8e84-1bf11913bfa8,2020-01-17 00:41:21,angry,57d9dc1ee66d040ed4e496a9
5fac8fd9-69f6-4ae1-bddd-f46a88830c35,6ab91f65-d555-4ce3-b0da-ddca2254186e,2020-01-12 14:36:02,super-happy,5b0d5ce1abb35bed38c2ce52
15dc0eb6-ac8e-4f0a-b5a5-d8f1c52adae6,64ee4013-2bbf-44bd-b61f-245940bd0a1f,2020-01-08 19:30:57,angry,58335abb514129a045865b08
ade88354-58ef-40b4-8555-b94cd7ac7b78,48e00a3b-ddbf-446b-82f8-b003f7877713,2020-01-23 21:31:37,happy,5db17534d0f3fe373559cce1
347d17a4-ac80-4a09-b64c-6c4c5221c215,497eb7fc-f959-4395-8e07-c280612de230,2020-01-13 23:59:20,super-happy,57db1d10e66d090e6410b863
7eb86936-4f13-4def-a47b-1a4c15057676,9f0b105c-4e86-414e-862a-968030fb548d,2020-01-03 16:13:10,sad,57db1d11e66d090e6410b868
1b056a41-96ff-49ff-800a-4ab898085fe1,b44acfe4-5c3c-4775-88a5-4fedc33fd32c,2020-01-07 20:34:56,happy,5c6c2a259c79eca733d4dd1b
ae8f136b-891f-4421-8d82-fd1eb57eff6c,3c10af13-1d0e-4a2a-a107-a39fc20a6f12,2020-01-05 15:58:23,sad,57d9dc21e66d040ed4e496cc
f193fd5b-8ef9-40a9-b90b-cc60fcf8d574,8df8841c-ce5f-4a2e-bd20-a59fd8d58b61,2020-01-09 16:49:51,sad,5c6c293f9c79eca733d4dd0b
d0133bbd-7292-4e4a-9e93-20224e7a98d8,842af857-3269-4721-99a2-78f28e025ee2,2020-01-16 16:25:43,super-happy,5c6c2a2a9c79eca733d4dd23
a3c3cbda-12c3-4b88-8894-f5dae3d1d162,8df8841c-ce5f-4a2e-bd20-a59fd8d58b61,2020-01-12 23:13:34,angry,57db1d10e66d090e6410b863
4ee15247-675d-4814-b65c-c5fec47c2070,5da9a848-74f4-4259-a33b-9f393ed76248,2020-01-26 12:16:54,super-happy,5c6c293f9c79eca733d4dd0b
d8bc04e2-c72a-48f8-8182-a24037532709,65b8ed1f-4e69-40a3-927a-3a001eb5bb64,2020-01-05 15:04:57,angry,58335abb514129a045865b08
b07c1ec3-d868-4c34-b84d-28a95449b6eb,e1a6e7ef-3e72-43d0-95be-8234d2ba2e6e,2020-01-19 15:38:54,happy,5b0da346abb35bed38c2ce70
a4d9e1c6-ea04-4880-aad1-11638adfa496,a2093a32-6e7f-41e3-ba48-a01ef6f4a122,2020-01-06 01:25:39,angry,5b0d9dffabb35bed38c2ce6e
641a0162-e691-43e4-b916-c0a2be571d83,802f52ea-0cfc-4d6a-8571-d6b5f6a76b4c,2020-01-08 01:43:58,ok,57d9dc1ee66d040ed4e496a9
8383c5eb-5dea-4374-a2be-a9bd8ee1ff1e,5ac14af3-9a14-48e5-95a9-d9d0d473d7d7,2020-01-01 17:30:51,angry,5c6c2a279c79eca733d4dd1e
f85b8fb0-b7d5-4f7c-a932-26cd92829035,1a1187a4-22e6-4363-94e9-12f02057470b,2020-01-27 12:47:33,sad,5b0d9dffabb35bed38c2ce6e
fc218de4-c563-48cd-acf3-fc7e154cee8a,dbd791f7-856d-4a4f-855c-82a9d0e238e3,2020-01-09 22:56:54,super-happy,5c6c2a289c79eca733d4dd20
95f591f6-8f53-45bd-8ebc-80419facda96,d1b27cf5-75a1-4e4b-bc73-b690182f9040,2020-01-05 01:53:57,super-happy,5b0da346abb35bed38c2ce70
32f95365-f26c-4428-a3f0-9fa41e60d016,67414508-996c-4ab3-8f07-5bb209befe33,2020-01-14 20:02:22,angry,57d9dc1de66d040ed4e4969d
e5ef6d95-138b-4570-95bf-d62620854dda,2ceaf41d-d62c-4ae2-afd7-9c67ae25cd60,2020-01-22 17:38:34,happy,5bf3e6d99c79eca733d4addb
e3f7c161-5b39-4298-8b3a-e0f6d42d1892,f0854ccf-3c94-4e6a-83db-f64bd9353da7,2020-01-14 21:25:47,sad,57d9dc1ee66d040ed4e496ac
0f728efa-14c0-4213-a707-4d6e008b1bc2,b90ebece-6625-4d8a-a086-855f906e673c,2020-01-16 02:29:39,super-happy,58dd776a5329db0c4d80c32b
29453a8b-0a93-44e5-bec7-c53cbb1392ad,e58c81ad-9a51-486b-a5dd-9db3144d4c6b,2020-01-17 21:57:38,angry,58335a7b514129a045865b07
dbe3bfc3-e6e0-4644-a0f1-7c744c01a27a,9fe84510-bf93-4817-9814-f13212c87820,2020-01-14 19:02:22,super-happy,58335abb514129a045865b08
